"userId","itemId","rating","time"
"1436","2334879",7,2013-07-04
"1436","2404463",7,2013-07-04
"1437","1602620",10,2013-03-02
"1438","2101441",8,2013-03-26
"1439","1483013",4,2013-04-21
"1440","1175709",9,2013-08-31
"1441","770828",10,2013-07-15
"1442","63522",8,2013-09-07
"1442","70034",7,2013-09-06
"1442","80745",6,2013-09-06
"1442","91059",6,2013-09-06
"1442","298814",4,2013-09-16
"1442","435625",7,2013-09-14
"1442","1276104",8,2013-09-19
"1442","1483013",6,2013-09-03
"1442","1905040",3,2013-09-20
"1442","2545118",8,2013-09-16
"1443","848537",9,2013-05-29
"1444","344554",10,2013-04-18
"1445","1288558",8,2013-09-05
"1445","1457767",10,2013-08-18
"1445","1853739",10,2013-09-05
"1445","1854564",10,2013-09-05
"1445","2167202",10,2013-09-05
"1446","1047011",10,2013-08-31
"1447","1535108",8,2013-08-25
"1447","1924429",6,2013-05-12
"1447","2358891",9,2013-05-27
"1448","363988",7,2013-03-10
"1449","1426329",6,2013-09-07
"1450","948470",7,2013-05-13
"1451","1413495",2,2013-09-16
"1451","1814621",3,2013-09-16
"1452","266987",9,2013-09-08
"1452","1340800",9,2013-09-08
"1453","93693",7,2013-08-25
"1453","104070",7,2013-08-25
"1453","458352",8,2013-08-25
"1454","1300854",8,2013-04-27
"1454","2184339",8,2013-06-02
"1455","103064",10,2013-06-22
"1455","103919",2,2013-09-03
"1455","198781",8,2013-06-18
"1455","1764651",4,2013-06-05
"1455","1905041",4,2013-06-05
"1456","46250",8,2013-04-05
"1456","47437",9,2013-04-05
"1456","50419",8,2013-04-05
"1456","54698",10,2013-04-05
"1456","58385",10,2013-04-05
"1456","58453",8,2013-04-05
"1456","60522",9,2013-04-05
"1456","64418",10,2013-04-05
"1456","69495",9,2013-04-05
"1456","1045658",10,2013-03-20
"1456","1517260",10,2013-04-07
"1456","1588173",9,2013-03-20
"1456","1623205",10,2013-03-20
"1456","1702439",9,2013-03-20
"1456","1772341",10,2013-03-20
"1456","1781769",9,2013-03-20
"1456","1905041",9,2013-05-30
"1457","1694020",10,2013-06-20
"1457","2094748",5,2013-06-26
"1458","2059255",7,2013-08-27
"1459","469494",10,2013-08-16
"1459","1242460",10,2013-08-13
"1459","2053463",8,2013-08-31
"1460","87544",8,2013-04-13
"1460","816711",7,2013-06-22
"1460","1300854",7,2013-04-26
"1460","1408101",8,2013-05-11
"1460","1535108",8,2013-08-24
"1460","1924429",8,2013-04-01
"1461","1538403",8,2013-09-07
"1461","2357129",7,2013-09-08
"1462","2566216",10,2013-04-27
"1463","286106",8,2013-03-17
"1463","372784",8,2013-09-11
"1463","477080",6,2013-03-02
"1463","480249",8,2013-03-11
"1463","938330",4,2013-05-11
"1463","1547234",6,2013-03-06
"1463","1670345",6,2013-09-08
"1463","1905040",4,2013-05-21
"1463","2053463",8,2013-05-11
"1463","2109184",5,2013-03-01
"1464","848537",8,2013-09-17
"1464","1300854",9,2013-09-10
"1464","1483013",8,2013-09-15
"1464","1583421",6,2013-09-11
"1464","1670345",7,2013-09-22
"1464","1904996",5,2013-08-15
"1465","1428538",8,2013-09-02
"1466","2357129",10,2013-08-17
"1467","102926",9,2013-06-22
"1467","362227",8,2013-09-06
"1467","1045658",8,2013-03-01
"1467","1453405",8,2013-06-21
"1467","1690953",7,2013-07-05
"1468","1541160",10,2013-06-14
"1469","309377",8,2013-03-24
"1469","816711",6,2013-09-08
"1469","1911644",7,2013-06-17
"1469","2023587",5,2013-06-22
"1469","2106476",10,2013-04-15
"1469","2302755",8,2013-07-15
"1469","2368749",8,2013-04-15
"1470","770828",10,2013-06-22
"1470","1351685",8,2013-06-22
"1471","1288558",7,2013-08-19
"1472","816711",8,2013-09-08
"1472","1408101",8,2013-09-16
"1472","1650554",7,2013-09-04
"1472","2179116",7,2013-09-17
"1473","808151",8,2013-05-11
"1473","1300854",8,2013-05-01
"1474","120737",7,2013-06-30
"1475","107048",7,2013-06-27
"1475","276919",9,2013-07-21
"1475","1045658",6,2013-06-27
"1475","1054606",7,2013-05-05
"1475","1242460",8,2013-06-27
"1475","1333125",5,2013-05-06
"1475","1483013",9,2013-04-17
"1475","1517260",1,2013-05-02
"1475","1588173",3,2013-05-26
"1475","1659337",9,2013-06-23
"1475","1675434",10,2013-09-16
"1475","1790885",8,2013-06-28
"1476","1024648",8,2013-03-29
"1476","1045658",10,2013-05-09
"1476","1074638",5,2013-03-17
"1476","1343727",10,2013-03-19
"1476","1562849",10,2013-03-30
"1476","1855199",9,2013-03-21
"1476","1860355",10,2013-03-26
"1476","2077851",7,2013-03-25
"1476","2093109",8,2013-03-10
"1477","443272",8,2013-03-24
"1477","770828",10,2013-06-15
"1477","790724",7,2013-09-01
"1477","790736",4,2013-09-01
"1477","1024648",8,2013-03-24
"1477","1210819",9,2013-07-06
"1477","1300854",8,2013-05-05
"1477","1408101",8,2013-05-18
"1477","1440129",7,2013-08-04
"1477","1623205",5,2013-03-16
"1477","1663662",6,2013-07-14
"1477","1670345",7,2013-09-22
"1477","1905041",7,2013-09-22
"1477","2302755",7,2013-03-24
"1478","1210819",6,2013-07-20
"1478","1602613",1,2013-08-03
"1478","1690953",6,2013-08-03
"1478","1821694",7,2013-07-21
"1479","1300854",8,2013-04-25
"1480","454876",10,2013-08-29
"1480","2404463",10,2013-07-08
"1481","75314",7,2013-04-14
"1481","88763",7,2013-08-15
"1481","112471",9,2013-06-23
"1481","119177",8,2013-04-21
"1481","251160",8,2013-03-31
"1481","266308",9,2013-08-11
"1481","381681",9,2013-06-24
"1481","382932",9,2013-03-29
"1481","399201",8,2013-03-18
"1481","469021",7,2013-08-11
"1481","770828",7,2013-06-16
"1481","1093357",6,2013-03-30
"1481","1213663",6,2013-07-19
"1481","1245492",6,2013-07-09
"1481","1288558",7,2013-05-01
"1481","1291580",8,2013-06-13
"1481","1408101",7,2013-05-12
"1481","1453405",8,2013-07-22
"1481","1457767",7,2013-08-05
"1481","1483013",6,2013-04-13
"1481","1517260",6,2013-04-01
"1481","1535108",7,2013-08-28
"1481","1547234",8,2013-09-08
"1481","1592525",6,2013-04-15
"1481","1615147",8,2013-03-16
"1481","1623205",7,2013-03-27
"1481","1650554",6,2013-08-19
"1481","1663662",6,2013-07-15
"1481","1670345",8,2013-07-03
"1481","1682180",7,2013-03-07
"1481","1690953",9,2013-07-14
"1481","1706593",6,2013-03-29
"1481","1714203",4,2013-04-23
"1481","1727388",9,2013-09-02
"1481","1748207",8,2013-07-14
"1481","1824254",7,2013-07-16
"1481","1924429",8,2013-04-01
"1481","1951261",6,2013-06-21
"1481","1979320",9,2013-09-16
"1481","1995329",4,2013-07-29
"1481","2053463",6,2013-03-24
"1481","2132285",7,2013-07-09
"1481","2209418",9,2013-06-26
"1481","2226417",4,2013-09-13
"1481","2302755",9,2013-04-17
"1481","2399533",6,2013-08-02
"1482","1453405",10,2013-06-21
"1482","1924429",10,2013-05-05
"1483","332280",8,2013-05-19
"1483","482571",8,2013-08-19
"1484","1815862",10,2013-06-22
"1485","1924394",8,2013-06-09
"1486","327919",6,2013-06-26
"1487","1213663",1,2013-07-22
"1488","361748",8,2013-08-02
"1488","479952",6,2013-08-28
"1488","1646975",6,2013-09-08
"1489","1343092",10,2013-05-20
"1489","1606378",4,2013-05-28
"1490","2357129",7,2013-09-22
"1491","1650554",10,2013-08-21
"1492","1288558",8,2013-09-07
"1492","1549920",8,2013-09-14
"1493","111161",10,2013-04-02
"1493","454876",9,2013-03-25
"1493","903624",1,2013-03-25
"1493","1024648",7,2013-03-25
"1493","1392170",7,2013-03-25
"1493","1853728",9,2013-03-25
"1493","1907668",8,2013-03-25
"1494","1663662",10,2013-07-15
"1495","2334879",8,2013-07-05
"1496","2370718",10,2013-09-01
"1497","36641",10,2013-07-24
"1498","243655",6,2013-07-22
"1499","795461",2,2013-09-09
"1499","1074638",5,2013-08-31
"1499","1853728",7,2013-04-20
"1500","96744",8,2013-08-23
"1500","167261",8,2013-04-21
"1500","276751",8,2013-08-10
"1500","457430",9,2013-03-02
"1500","790724",8,2013-05-01
"1500","795351",8,2013-06-09
"1500","990407",7,2013-08-10
"1500","993842",6,2013-06-01
"1500","1031280",4,2013-05-17
"1500","1068680",7,2013-08-20
"1500","1160996",7,2013-09-01
"1500","1181791",7,2013-05-20
"1500","1300854",7,2013-05-03
"1500","1351685",7,2013-06-09
"1500","1446192",7,2013-06-09
"1500","1457767",8,2013-09-09
"1500","1465522",7,2013-03-29
"1500","1551630",6,2013-08-25
"1500","1588173",7,2013-08-10
"1500","1615065",8,2013-06-04
"1500","1648179",7,2013-03-25
"1500","1656192",8,2013-05-11
"1500","1667310",8,2013-04-02
"1500","1711425",7,2013-04-01
"1500","1723121",8,2013-08-30
"1500","1772341",8,2013-03-02
"1500","1821694",7,2013-08-09
"1500","1876277",7,2013-03-15
"1500","1893256",6,2013-07-19
"1500","1935914",6,2013-09-01
"1500","2171867",7,2013-09-01
"1500","2191701",7,2013-08-09
"1500","2302755",8,2013-05-19
"1500","2359002",7,2013-06-06
"1501","110413",8,2013-06-09
"1501","295701",10,2013-05-09
"1501","454876",9,2013-05-09
"1501","1333125",5,2013-05-09
"1501","2023587",7,2013-05-09
"1502","770828",9,2013-06-16
"1502","1815862",6,2013-06-02
"1503","1408101",8,2013-09-07
"1504","111161",10,2013-04-28
"1504","144084",7,2013-03-31
"1504","770828",9,2013-06-15
"1504","1300854",5,2013-04-30
"1504","1318514",9,2013-04-09
"1504","1343092",9,2013-06-09
"1504","1583421",6,2013-03-31
"1504","1634003",8,2013-09-08
"1504","1690953",7,2013-07-19
"1504","2302755",7,2013-05-24
"1504","2334879",4,2013-09-16
"1505","1659337",10,2013-08-21
"1505","2147365",1,2013-06-14
"1506","54988",10,2013-03-25
"1506","89907",10,2013-09-21
"1506","2140671",7,2013-09-08
"1507","66206",8,2013-04-09
"1508","120586",10,2013-06-29
"1509","70509",8,2013-09-06
"1509","1381404",8,2013-08-31
"1509","1613750",8,2013-09-07
"1509","1718835",7,2013-09-14
"1509","1817273",8,2013-09-04
"1509","1932767",7,2013-09-14
"1509","2053463",7,2013-09-22
"1510","100135",10,2013-05-19
"1511","1613750",9,2013-04-21
"1512","477071",6,2013-06-18
"1513","454876",7,2013-08-22
"1513","1305806",8,2013-08-22
"1513","1392170",4,2013-08-22
"1514","452694",4,2013-09-11
"1514","790724",8,2013-07-05
"1514","944835",6,2013-08-28
"1514","1243957",8,2013-06-29
"1514","1690953",5,2013-07-17
"1515","110322",9,2013-06-16
"1515","110912",10,2013-06-16
"1515","112573",9,2013-06-16
"1515","113101",10,2013-06-16
"1515","114814",10,2013-06-16
"1515","118971",10,2013-06-16
"1515","119643",9,2013-06-16
"1515","211915",10,2013-06-16
"1515","232500",10,2013-06-22
"1515","361748",10,2013-06-16
"1515","407887",10,2013-06-16
"1515","416449",9,2013-06-16
"1515","450259",10,2013-06-16
"1515","887912",10,2013-06-16
"1515","1375666",10,2013-06-16
"1515","1905041",8,2013-06-22
"1516","1411250",8,2013-09-07
"1517","75342",8,2013-07-08
"1518","975645",5,2013-04-01
"1518","1371111",4,2013-03-26
"1518","1748122",8,2013-03-31
"1518","1853728",8,2013-04-06
"1519","118799",10,2013-08-11
"1519","272020",7,2013-08-11
"1519","379217",7,2013-08-11
"1519","1790885",8,2013-08-11
"1519","1853728",9,2013-08-11
"1519","1859650",7,2013-08-11
"1520","86567",8,2013-09-18
"1521","48434",9,2013-05-11
"1522","2075373",10,2013-07-17
"1522","2294965",10,2013-07-17
"1523","1623205",6,2013-03-10
"1524","795421",3,2013-08-30
"1524","1343092",8,2013-08-25
"1524","1922777",7,2013-08-30
"1524","2023587",4,2013-08-30
"1525","790724",7,2013-06-14
"1525","1560747",4,2013-03-04
"1525","1758830",3,2013-06-17
"1525","1866249",10,2013-03-04
"1525","1911644",7,2013-07-06
"1526","770828",9,2013-06-13
"1527","90859",5,2013-03-01
"1527","404978",5,2013-04-28
"1527","410297",7,2013-03-26
"1527","443272",7,2013-06-16
"1527","450314",6,2013-04-29
"1527","462499",7,2013-03-31
"1527","1107860",5,2013-03-31
"1527","1183911",7,2013-03-03
"1527","1213663",6,2013-09-16
"1527","1308729",4,2013-06-04
"1527","1408101",7,2013-05-17
"1527","1535438",7,2013-03-02
"1527","1549920",8,2013-06-02
"1527","1602613",8,2013-06-10
"1527","1606378",4,2013-06-15
"1527","1645155",6,2013-04-07
"1527","1649419",6,2013-05-19
"1527","1650028",8,2013-05-04
"1527","1815862",4,2013-09-16
"1527","1855199",5,2013-04-06
"1527","1904996",6,2013-07-14
"1527","1951261",3,2013-09-16
"1527","2101441",5,2013-03-28
"1527","2302755",8,2013-09-16
"1527","2334873",6,2013-08-26
"1527","2343601",9,2013-04-22
"1527","2404311",5,2013-09-17
"1528","1336608",10,2013-08-19
"1529","770828",10,2013-06-15
"1529","816711",10,2013-06-22
"1529","882977",10,2013-05-18
"1529","1024648",10,2013-03-26
"1529","1045658",10,2013-03-05
"1529","1210819",7,2013-07-05
"1529","1212450",10,2013-05-04
"1529","1235522",10,2013-03-09
"1529","1272878",8,2013-09-21
"1529","1300854",10,2013-04-27
"1529","1343092",7,2013-05-21
"1529","1408101",10,2013-05-19
"1529","1411250",9,2013-09-07
"1529","1430132",10,2013-08-02
"1529","1453405",10,2013-07-02
"1529","1457767",10,2013-07-27
"1529","1480295",5,2013-08-03
"1529","1480656",1,2013-06-11
"1529","1483013",10,2013-04-12
"1529","1517260",10,2013-04-02
"1529","1535108",10,2013-08-24
"1529","1538403",10,2013-08-31
"1529","1583421",10,2013-04-04
"1529","1588173",10,2013-03-02
"1529","1623205",10,2013-03-19
"1529","1663662",10,2013-07-20
"1529","1670345",10,2013-06-06
"1529","1682180",7,2013-04-06
"1529","1690953",10,2013-07-06
"1529","1815862",7,2013-06-18
"1529","1854564",10,2013-08-29
"1529","1893256",7,2013-05-14
"1529","1905041",10,2013-05-25
"1529","1911644",7,2013-08-15
"1529","1951261",8,2013-06-01
"1529","2005374",8,2013-09-14
"1529","2101341",8,2013-04-13
"1529","2302755",10,2013-03-23
"1529","2334879",10,2013-06-29
"1530","468569",10,2013-09-04
"1530","1345836",10,2013-09-04
"1531","800080",6,2013-08-31
"1531","1232829",7,2013-09-07
"1531","1392170",8,2013-09-14
"1531","1899353",7,2013-08-31
"1532","465580",10,2013-06-15
"1532","1024648",6,2013-03-01
"1533","48977",6,2013-06-21
"1533","109117",10,2013-05-01
"1533","145487",7,2013-05-06
"1533","268380",9,2013-05-20
"1533","317740",8,2013-07-25
"1533","387564",8,2013-04-21
"1533","454921",8,2013-08-19
"1533","463985",7,2013-06-20
"1533","479952",8,2013-05-20
"1533","817538",7,2013-04-21
"1533","1001526",6,2013-05-20
"1533","1077368",6,2013-03-01
"1533","1228705",8,2013-08-27
"1533","1243957",7,2013-07-25
"1533","1245492",8,2013-09-18
"1533","1277953",7,2013-05-20
"1533","1298650",5,2013-06-14
"1533","1300854",6,2013-04-26
"1533","1314655",7,2013-06-14
"1533","1397280",6,2013-04-14
"1533","1637688",7,2013-08-07
"1533","1723121",6,2013-08-24
"1534","1853728",9,2013-03-30
"1535","1481576",10,2013-04-15
"1536","2234428",10,2013-03-20
"1537","816711",7,2013-09-07
"1537","1045658",9,2013-05-29
"1537","1235522",7,2013-04-01
"1537","1245492",5,2013-09-15
"1537","1817273",8,2013-05-06
"1537","1865450",9,2013-09-08
"1537","2306745",10,2013-03-14
"1538","1659337",9,2013-03-07
"1539","94226",9,2013-06-29
"1539","109686",9,2013-06-29
"1539","110912",10,2013-06-29
"1539","111161",10,2013-06-29
"1539","118715",8,2013-06-29
"1539","120815",9,2013-06-29
"1539","180093",9,2013-06-29
"1539","372784",9,2013-06-29
"1539","427944",8,2013-06-29
"1539","468569",10,2013-06-29
"1539","840361",8,2013-06-29
"1539","848228",9,2013-06-29
"1539","1024648",8,2013-06-29
"1539","1156398",8,2013-06-29
"1539","1189340",9,2013-06-29
"1539","1210166",9,2013-06-29
"1539","1300854",9,2013-06-29
"1539","1345836",10,2013-06-29
"1539","1375666",9,2013-06-29
"1539","1515091",7,2013-06-29
"1539","1623205",5,2013-06-30
"1539","1790885",9,2013-06-29
"1539","2053463",7,2013-06-30
"1540","245429",9,2013-08-25
"1540","454876",8,2013-06-24
"1540","1045658",10,2013-05-03
"1540","1408101",8,2013-09-18
"1540","1483013",9,2013-09-08
"1540","1623205",6,2013-03-20
"1540","1899353",9,2013-05-04
"1540","1935179",8,2013-08-26
"1540","1980209",6,2013-08-27
"1541","1041829",6,2013-07-22
"1542","118663",10,2013-04-09
"1543","2017020",10,2013-08-06
"1544","1659337",10,2013-06-23
"1545","54698",5,2013-05-06
"1545","109520",5,2013-03-24
"1545","110657",4,2013-03-24
"1545","120177",4,2013-03-24
"1545","120611",6,2013-04-15
"1545","137494",6,2013-03-10
"1545","208003",4,2013-06-03
"1545","325703",5,2013-03-24
"1545","386140",5,2013-04-15
"1545","449487",6,2013-08-19
"1545","481499",6,2013-03-30
"1545","765446",5,2013-05-27
"1545","806940",4,2013-05-18
"1545","889573",5,2013-04-15
"1545","914798",7,2013-03-10
"1545","1045658",7,2013-05-06
"1545","1077274",5,2013-05-21
"1545","1343092",7,2013-05-18
"1545","1351685",6,2013-03-07
"1545","1446714",5,2013-06-08
"1545","1453405",6,2013-06-29
"1545","1457767",5,2013-08-13
"1545","1465487",5,2013-04-15
"1545","1547234",6,2013-04-20
"1545","1582271",3,2013-04-30
"1545","1588173",6,2013-04-20
"1545","1614408",5,2013-03-24
"1545","1668209",4,2013-05-27
"1545","1675434",8,2013-05-06
"1545","1711425",4,2013-04-27
"1545","1720616",4,2013-04-20
"1545","1758830",5,2013-05-21
"1545","1769363",5,2013-04-26
"1545","1815862",4,2013-06-15
"1545","1817676",4,2013-05-11
"1545","2184339",5,2013-06-08
"1546","1457767",7,2013-09-21
"1547","92005",8,2013-05-13
"1547","93409",8,2013-03-03
"1547","112864",8,2013-02-28
"1547","137523",8,2013-03-17
"1547","337978",7,2013-03-02
"1547","808151",7,2013-06-01
"1547","1288558",10,2013-05-02
"1547","1525366",7,2013-05-05
"1548","58576",10,2013-05-18
"1548","80455",10,2013-03-10
"1548","82694",10,2013-05-03
"1548","93870",8,2013-07-12
"1548","110771",8,2013-03-04
"1548","117731",8,2013-03-30
"1548","374536",5,2013-03-08
"1548","770828",10,2013-07-28
"1548","1234719",7,2013-04-12
"1548","1343092",9,2013-07-10
"1548","1430132",10,2013-08-07
"1548","1772341",8,2013-08-02
"1548","1790885",8,2013-08-24
"1548","1907668",8,2013-03-03
"1548","2024432",6,2013-09-14
"1548","2404463",8,2013-07-17
"1549","45223",10,2013-08-17
"1549","49922",8,2013-05-13
"1549","51744",10,2013-09-15
"1549","51758",10,2013-06-18
"1549","53559",10,2013-09-15
"1549","54988",10,2013-03-25
"1549","55200",10,2013-09-15
"1549","56725",8,2013-09-15
"1549","56796",7,2013-09-15
"1549","57379",8,2013-09-15
"1549","58390",10,2013-04-14
"1549","61431",9,2013-09-15
"1549","61814",10,2013-07-29
"1549","64939",9,2013-04-20
"1549","65143",8,2013-07-28
"1549","65462",10,2013-06-29
"1549","65761",10,2013-06-29
"1549","67277",10,2013-08-30
"1549","67328",10,2013-08-30
"1549","67341",10,2013-06-08
"1549","67800",10,2013-05-19
"1549","67975",10,2013-08-05
"1549","68230",10,2013-08-23
"1549","68282",10,2013-08-04
"1549","68324",8,2013-04-26
"1549","68458",7,2013-04-20
"1549","68503",10,2013-05-26
"1549","69018",6,2013-09-09
"1549","69375",10,2013-04-21
"1549","69792",10,2013-08-20
"1549","70022",10,2013-09-07
"1549","70169",10,2013-08-20
"1549","70510",10,2013-09-21
"1549","71675",8,2013-08-20
"1549","72869",8,2013-05-26
"1549","74130",10,2013-06-29
"1549","74281",8,2013-09-21
"1549","74593",10,2013-04-15
"1549","74775",8,2013-07-28
"1549","74806",10,2013-09-07
"1549","75922",7,2013-06-30
"1549","75930",8,2013-08-20
"1549","77199",5,2013-09-21
"1549","77235",8,2013-07-02
"1549","77474",10,2013-04-13
"1549","77524",8,2013-08-05
"1549","77745",10,2013-08-20
"1549","77756",8,2013-08-20
"1549","77800",7,2013-06-02
"1549","78778",7,2013-04-07
"1549","79367",8,2013-09-21
"1549","79871",10,2013-08-08
"1549","80402",7,2013-09-08
"1549","80646",8,2013-04-26
"1549","80948",10,2013-09-21
"1549","81562",7,2013-09-21
"1549","81747",10,2013-06-29
"1549","82242",7,2013-04-20
"1549","82252",10,2013-08-30
"1549","82418",10,2013-09-14
"1549","82592",9,2013-08-25
"1549","82776",10,2013-04-07
"1549","83541",7,2013-04-06
"1549","83755",10,2013-06-23
"1549","84556",8,2013-08-20
"1549","85318",10,2013-06-24
"1549","86119",10,2013-07-02
"1549","86320",10,2013-08-25
"1549","86589",10,2013-08-30
"1549","87523",8,2013-06-24
"1549","87825",8,2013-04-13
"1549","88044",7,2013-04-02
"1549","89907",10,2013-09-21
"1549","91024",10,2013-08-03
"1549","92074",8,2013-03-03
"1549","92933",8,2013-08-30
"1549","94588",7,2013-03-23
"1549","94597",8,2013-09-03
"1549","94980",6,2013-08-30
"1549","95719",8,2013-03-10
"1549","95904",6,2013-03-03
"1549","96118",10,2013-08-25
"1549","96119",10,2013-08-25
"1549","96734",9,2013-09-21
"1549","98072",9,2013-05-20
"1549","99523",10,2013-03-03
"1549","100707",8,2013-07-29
"1549","102035",10,2013-03-31
"1549","105236",10,2013-04-01
"1549","106452",8,2013-08-20
"1549","107387",10,2013-03-17
"1549","110329",10,2013-03-17
"1549","111323",8,2013-07-28
"1549","117260",10,2013-08-20
"1549","125148",10,2013-09-01
"1549","128451",10,2013-04-21
"1549","133751",10,2013-08-20
"1549","138075",10,2013-04-13
"1549","162928",10,2013-04-14
"1549","168629",10,2013-09-21
"1549","171344",10,2013-05-13
"1549","180177",8,2013-04-14
"1549","185371",8,2013-09-21
"1549","331811",9,2013-08-20
"1549","363988",8,2013-06-30
"1549","372279",10,2013-08-28
"1549","435653",7,2013-03-09
"1549","441697",8,2013-08-13
"1549","450385",4,2013-06-30
"1549","454876",6,2013-03-17
"1549","478126",8,2013-08-02
"1549","780506",8,2013-03-31
"1549","780524",10,2013-08-24
"1549","1016164",7,2013-09-17
"1549","1017464",6,2013-08-09
"1549","1078582",1,2013-08-31
"1549","1095217",7,2013-08-20
"1549","1428538",8,2013-09-21
"1549","1468381",8,2013-09-21
"1549","1588173",7,2013-07-22
"1549","1628726",8,2013-03-31
"1549","1649444",8,2013-03-29
"1549","1650555",10,2013-03-04
"1549","1670345",6,2013-09-05
"1549","1692486",10,2013-03-09
"1549","1713476",7,2013-07-13
"1549","1726669",6,2013-08-28
"1549","1853728",8,2013-04-22
"1549","1918806",8,2013-08-28
"1549","1977895",7,2013-09-17
"1549","2099556",8,2013-04-20
"1549","2103217",9,2013-07-28
"1549","2222430",5,2013-08-25
"1549","2231554",8,2013-03-17
"1549","2306745",10,2013-08-24
"1550","91042",9,2013-07-30
"1551","1659337",7,2013-04-28
"1552","447431",10,2013-06-19
"1553","120667",7,2013-03-08
"1553","232500",7,2013-04-26
"1553","352248",8,2013-04-07
"1553","400426",3,2013-03-15
"1553","426931",10,2013-03-25
"1553","450232",8,2013-03-22
"1553","460740",7,2013-04-06
"1553","460745",5,2013-04-06
"1553","758774",7,2013-03-25
"1553","860866",7,2013-03-16
"1553","1853728",8,2013-04-10
"1553","1855199",6,2013-04-07
"1554","80684",10,2013-03-10
"1554","1483013",5,2013-04-15
"1554","2231554",3,2013-04-30
"1555","480249",10,2013-07-31
"1556","1483013",7,2013-08-30
"1557","371746",7,2013-04-30
"1557","381849",10,2013-09-11
"1557","770828",10,2013-06-15
"1557","1228705",6,2013-04-30
"1557","1706593",8,2013-04-30
"1558","2016940",7,2013-09-05
"1559","92005",10,2013-09-07
"1560","1663662",9,2013-07-14
"1560","1723121",7,2013-08-29
"1561","2194499",10,2013-09-22
"1562","112641",7,2013-05-12
"1562","454876",8,2013-05-03
"1562","790724",5,2013-05-27
"1562","837562",7,2013-07-14
"1562","848537",6,2013-08-11
"1562","903624",8,2013-04-13
"1562","1024648",8,2013-03-03
"1562","1045658",8,2013-04-01
"1562","1142977",7,2013-05-27
"1562","1245492",8,2013-09-15
"1562","1300854",7,2013-09-07
"1562","1321870",7,2013-04-20
"1562","1343092",7,2013-08-10
"1562","1351685",6,2013-08-03
"1562","1371111",8,2013-03-19
"1562","1408101",8,2013-09-01
"1562","1446192",8,2013-03-07
"1562","1649419",8,2013-03-03
"1562","1707386",8,2013-03-10
"1562","1790885",8,2013-03-10
"1562","1817273",7,2013-06-09
"1562","1853728",9,2013-05-24
"1562","2023587",6,2013-04-27
"1563","1702439",10,2013-04-25
"1564","485947",8,2013-09-08
"1564","1535108",6,2013-09-08
"1565","976051",10,2013-09-12
"1566","903624",9,2013-07-08
"1567","286751",7,2013-05-24
"1567","380510",9,2013-05-24
"1568","120586",9,2013-03-01
"1568","209144",8,2013-03-18
"1568","1045658",7,2013-09-08
"1568","1204340",7,2013-02-28
"1568","1250777",9,2013-08-07
"1568","1596365",5,2013-02-28
"1568","1637725",6,2013-03-16
"1568","1655420",7,2013-05-21
"1568","1735898",6,2013-06-17
"1569","112346",9,2013-09-03
"1569","120177",3,2013-03-17
"1569","120184",5,2013-09-03
"1569","133240",7,2013-03-17
"1569","269356",2,2013-09-14
"1569","337741",8,2013-06-23
"1569","360486",7,2013-04-03
"1569","368008",7,2013-03-27
"1569","371746",9,2013-09-03
"1569","398375",9,2013-05-22
"1569","402901",5,2013-04-01
"1569","443272",9,2013-03-27
"1569","471041",6,2013-06-29
"1569","473356",7,2013-06-29
"1569","790736",4,2013-09-11
"1569","975645",9,2013-08-20
"1569","1024648",7,2013-03-27
"1569","1045658",9,2013-05-02
"1569","1049413",9,2013-03-18
"1569","1160996",6,2013-07-31
"1569","1228705",7,2013-09-03
"1569","1276104",7,2013-09-03
"1569","1288558",7,2013-07-26
"1569","1300854",5,2013-09-03
"1569","1336608",5,2013-07-03
"1569","1351685",8,2013-07-01
"1569","1375670",7,2013-05-09
"1569","1428538",6,2013-09-03
"1569","1453405",8,2013-07-29
"1569","1483013",4,2013-07-28
"1569","1670345",7,2013-09-03
"1569","1723121",7,2013-09-03
"1569","2302755",9,2013-07-01
"1570","122459",10,2013-04-12
"1571","118749",9,2013-05-14
"1571","469494",9,2013-05-14
"1571","1649419",8,2013-06-03
"1572","111161",10,2013-09-04
"1573","434409",1,2013-04-11
"1573","2737018",10,2013-04-06
"1574","1205489",10,2013-07-21
"1575","1772250",9,2013-09-15
"1576","281358",10,2013-03-08
"1576","1234719",10,2013-03-16
"1576","1790885",10,2013-04-16
"1576","1935902",10,2013-03-27
"1576","1976989",10,2013-03-27
"1577","320661",10,2013-05-21
"1578","119177",7,2013-06-26
"1578","120863",8,2013-09-06
"1578","175880",8,2013-06-23
"1578","342492",7,2013-09-16
"1578","790724",7,2013-05-04
"1578","816711",6,2013-09-05
"1578","903624",7,2013-03-10
"1578","1063669",7,2013-09-06
"1578","1074638",6,2013-03-19
"1578","1127715",7,2013-02-28
"1578","1194173",7,2013-04-03
"1578","1194577",6,2013-03-06
"1578","1226240",8,2013-04-21
"1578","1235841",7,2013-03-09
"1578","1276419",7,2013-03-07
"1578","1422032",8,2013-09-06
"1578","1437358",7,2013-08-05
"1578","1462900",6,2013-09-08
"1578","1483013",6,2013-07-28
"1578","1609492",6,2013-06-15
"1578","1670345",7,2013-09-02
"1578","1680679",7,2013-03-18
"1578","1682180",6,2013-06-17
"1578","1772341",7,2013-03-26
"1578","1783732",5,2013-03-13
"1578","1817273",7,2013-06-19
"1578","1843287",7,2013-03-20
"1578","1854236",7,2013-09-05
